x,z,faction
2.7617766857147217,-1.0974092483520508,faction2
-1.26083505153656,-3.3216705322265625,faction1
-2.0440192222595215,-2.447234630584717,faction1
3.7858030796051025,-2.4373531341552734,faction2
3.7532284259796143,1.7814741134643555,faction2
-1.1149038076400757,0.5227750539779663,faction3
1.8762285709381104,-1.8001073598861694,faction1
2.612888813018799,-4.243445873260498,faction1
-2.2210533618927,-2.676239013671875,faction1
0.225099116563797,-3.5374207496643066,faction1
2.5944690704345703,1.7511367797851562,faction3
-2.293079376220703,0.4497194290161133,faction3
-1.0736265182495117,1.5127134323120117,faction3
1.559216022491455,2.675027847290039,faction3
1.7658988237380981,1.4956963062286377,faction3
0.12016789615154266,-2.5499513149261475,faction1
2.7058424949645996,0.4826870560646057,faction2
0.946162223815918,-2.553419828414917,faction1
2.8475732803344727,-1.3895223140716553,faction2
-2.0911149978637695,2.427656888961792,faction3
-2.001734972000122,0.05678828805685043,faction3
-4.344219207763672,0.6411828994750977,faction3
3.9719862937927246,0.2407185435295105,faction2
-2.264364719390869,0.32027244567871094,faction3
1.6067380905151367,1.0670949220657349,faction3
0.918025016784668,-0.9867944717407227,faction1
-0.38393327593803406,2.830611228942871,faction3
0.7680174112319946,3.207010507583618,faction3
-0.9366210103034973,-3.4638781547546387,faction1
1.20211923122406,-2.444579839706421,faction1
3.7331042289733887,-0.04380536824464798,faction2
2.437805414199829,0.38414251804351807,faction2
3.6412651538848877,-0.11560629308223724,faction2
3.6499600410461426,1.5870906114578247,faction2
-1.5075371265411377,1.5012526512145996,faction3
-2.723814010620117,1.2156190872192383,faction3
-0.9681837558746338,-2.261638879776001,faction1
0.9559218883514404,-0.7661718130111694,faction1
3.223656415939331,1.1686726808547974,faction2
2.7402236461639404,1.5363450050354004,faction2
-1.2014378309249878,-2.219496011734009,faction1
-0.19974485039710999,3.1065926551818848,faction3
0.4982660710811615,-3.4934656620025635,faction1
-2.484607219696045,2.431725025177002,faction3
-1.024265170097351,2.7898495197296143,faction3
-1.123396873474121,0.083799347281456,faction3
3.544517993927002,1.1864521503448486,faction2
2.874690532684326,1.914109706878662,faction2
3.712224006652832,1.004219889640808,faction2
2.859656572341919,-3.477593421936035,faction1
0.1855066418647766,2.801445722579956,faction3
-0.03619706630706787,2.4256348609924316,faction3
2.4962360858917236,-1.3963167667388916,faction2
-1.409602165222168,1.1174678802490234,faction3
0.2661867141723633,3.2919392585754395,faction3
3.3226232528686523,-3.780850648880005,faction1
1.972915768623352,0.4447340965270996,faction2
2.538616180419922,2.1371428966522217,faction2
-2.5054168701171875,-2.6966075897216797,faction1
-1.1705918312072754,-1.9626729488372803,faction1
3.1345901489257812,-2.1561670303344727,faction2
2.515268325805664,-3.9081010818481445,faction1
-1.4368999004364014,-1.793898105621338,faction1
-3.1646361351013184,0.9947186708450317,faction3
-0.0014157891273498535,-2.812253475189209,faction1
-1.6167244911193848,0.9309936761856079,faction3
2.033005952835083,1.764245867729187,faction2
2.052281618118286,-2.8611598014831543,faction1
-2.2857019901275635,0.0880511999130249,faction3
-1.2110602855682373,-1.767249584197998,faction1
1.9091849327087402,0.3902691602706909,faction2
0.9774887561798096,-0.8313474655151367,faction1
-0.29195812344551086,-3.14365291595459,faction1
3.821786403656006,1.6721649169921875,faction2
0.7557645440101624,3.2848265171051025,faction3
-0.8507862091064453,-0.16231250762939453,faction3
3.2073826789855957,-2.0414879322052,faction2
-1.661481499671936,1.0388957262039185,faction3
3.2672524452209473,-0.5992419719696045,faction2
-2.041609525680542,-0.593835711479187,faction3
1.0579426288604736,-2.2751410007476807,faction1
2.95766019821167,1.7483267784118652,faction2
-2.024016857147217,-2.5825579166412354,faction1
-3.427168607711792,0.7288830280303955,faction3
1.890500783920288,-1.6986467838287354,faction1
-1.8439249992370605,1.8073543310165405,faction3
-0.4192795157432556,-2.030813694000244,faction1
3.5522751808166504,-1.4753012657165527,faction2
-0.8963437080383301,-2.1803159713745117,faction1
3.547549247741699,0.6123203635215759,faction2
-1.1480226516723633,2.2160940170288086,faction3
-1.224946141242981,-0.41484490036964417,faction3
2.9916584491729736,-1.5948052406311035,faction2
-1.1741877794265747,0.7343301773071289,faction3
-0.2753027677536011,-1.8423054218292236,faction1
3.196903944015503,1.8885676860809326,faction2
3.928852081298828,-0.702570915222168,faction2
-3.068984031677246,-0.5860285758972168,faction3
3.434528350830078,-0.4914245307445526,faction2
0.17641396820545197,-3.6178641319274902,faction1
3.531371831893921,-1.561197280883789,faction2
2.5589256286621094,2.0423126220703125,faction3
-0.10794612020254135,0.017235323786735535,faction3
-1.648818016052246,0.7303447127342224,faction3
0.2615615427494049,3.3891806602478027,faction3
2.865934371948242,-1.6350178718566895,faction2
2.1005098819732666,1.0598766803741455,faction2
1.073801040649414,2.1689095497131348,faction3
2.681835174560547,2.312330484390259,faction2
2.1616427898406982,-0.7607743740081787,faction2
0.9632942080497742,-3.3771796226501465,faction1
1.8418654203414917,3.0354208946228027,faction3
3.019035816192627,1.495450735092163,faction2
0.009503588080406189,2.3344919681549072,faction3
0.425619900226593,1.6014881134033203,faction3
3.336468458175659,-1.6629739999771118,faction1
0.7920371294021606,2.2460176944732666,faction3
-2.3837544918060303,3.0437512397766113,faction3
-0.651705801486969,2.4762392044067383,faction3
4.45509147644043,-1.3226183652877808,faction2
-3.156059741973877,-1.1101610660552979,faction3
2.5684890747070312,-1.5669580698013306,faction1
2.9174814224243164,-1.9188709259033203,faction2
-2.2222208976745605,-2.8044216632843018,faction1
3.6140146255493164,1.3793110847473145,faction2
-0.5831393599510193,3.1268341541290283,faction3
3.926558017730713,0.3939374089241028,faction2
3.322561740875244,-2.055168628692627,faction2
1.121185302734375,-0.4565896689891815,faction1
0.6505460739135742,0.5530300140380859,faction3
2.263028383255005,-2.6227970123291016,faction1
-2.00392746925354,-2.1357386112213135,faction1
3.478459596633911,-1.7692654132843018,faction2
0.017927080392837524,1.6341991424560547,faction3
2.0300092697143555,-0.04398830235004425,faction2
-1.6885470151901245,2.2099881172180176,faction3
2.8602383136749268,2.2863831520080566,faction2
-1.5736829042434692,-1.763569951057434,faction1
1.595387578010559,3.0085315704345703,faction3
2.880078077316284,2.172964572906494,faction2
2.7241780757904053,-2.7660112380981445,faction1
3.5484700202941895,1.5566091537475586,faction2
2.6478185653686523,-0.738453209400177,faction2
4.131138801574707,-0.14446544647216797,faction2
-1.036942720413208,-1.9662325382232666,faction1
3.501960039138794,-2.229160785675049,faction2
-3.5592174530029297,2.0974950790405273,faction3
1.9709142446517944,1.3865374326705933,faction3
3.4075233936309814,1.0312271118164062,faction2
0.2732301354408264,-2.0627517700195312,faction1
3.3982391357421875,-1.1480809450149536,faction2
2.7214696407318115,-1.645289659500122,faction2
2.8443922996520996,0.7748621106147766,faction2
1.4664884805679321,-2.084862232208252,faction1
2.9014127254486084,0.9457670450210571,faction2
-3.2084226608276367,-0.6042711138725281,faction3
2.5907163619995117,-0.9902722835540771,faction2
2.67627215385437,-1.4118183851242065,faction2
3.798037528991699,1.046654462814331,faction2
2.3109447956085205,-1.0845078229904175,faction2
1.1495329141616821,-2.9933061599731445,faction1
3.333465814590454,-1.323145866394043,faction2
0.8037974834442139,3.809403896331787,faction3
-0.8168148994445801,-1.812546968460083,faction1
2.0698354244232178,-2.469348907470703,faction1
2.8578007221221924,1.1146931648254395,faction2
-1.6712733507156372,-0.7522019743919373,faction3
3.173197031021118,-3.1002912521362305,faction1
2.6080076694488525,0.27312779426574707,faction2
3.3339364528656006,-1.4414535760879517,faction2
2.280263900756836,-3.382291078567505,faction1
3.657306671142578,1.5171217918395996,faction2
1.2511723041534424,-2.563105583190918,faction1
-2.6729660034179688,0.13716638088226318,faction3
3.5212509632110596,0.4103492498397827,faction2
1.7376899719238281,2.5090408325195312,faction3
-1.458646297454834,0.36549925804138184,faction3
2.3639535903930664,0.8832109570503235,faction2
-2.208667278289795,0.4060962498188019,faction3
-1.2226978540420532,-3.4676523208618164,faction1
-2.4322760105133057,0.6358570456504822,faction3
1.9966713190078735,-0.7767475843429565,faction2
-2.237893581390381,-2.1285033226013184,faction1
-3.5102295875549316,1.341760516166687,faction3
-1.879453182220459,-1.8762824535369873,faction1
-0.09434311091899872,-1.5293455123901367,faction1
-2.1957340240478516,-2.4277334213256836,faction1
1.2373781204223633,0.6940831542015076,faction3
3.205585241317749,0.046443626284599304,faction2
0.2858734726905823,1.5955049991607666,faction3
3.1624155044555664,1.7023168802261353,faction2
-1.95444655418396,0.42488184571266174,faction3
-1.738260269165039,-3.455963373184204,faction1
3.4666402339935303,1.5767059326171875,faction2
2.218376874923706,-1.1387770175933838,faction2
1.2911733388900757,2.0414795875549316,faction3
-1.9523897171020508,1.019129753112793,faction3
-1.797110676765442,-2.4342191219329834,faction1
0.39955732226371765,-2.117793083190918,faction1
3.5455827713012695,-2.306333541870117,faction1
-1.6263151168823242,1.6141185760498047,faction3
3.9727134704589844,-1.0573205947875977,faction2
2.6404929161071777,1.5226116180419922,faction2
2.563859701156616,1.0907278060913086,faction2
-1.0531387329101562,-0.0017843320965766907,faction3
-0.040754854679107666,2.605879068374634,faction3
3.1990368366241455,-3.580277919769287,faction1
2.042844295501709,-0.9107060432434082,faction2
-1.8963656425476074,0.4704579710960388,faction3
-3.335087776184082,0.17757605016231537,faction3
3.236872434616089,0.3027896285057068,faction2
-0.9967947006225586,-1.866330862045288,faction1
1.9944634437561035,-3.374742269515991,faction1
-1.7699077129364014,-2.8265087604522705,faction1
3.7546277046203613,1.1164649724960327,faction2
2.382420778274536,-4.371588706970215,faction1
2.47478985786438,-0.7952077388763428,faction2
-0.7504293918609619,0.7367409467697144,faction3
4.372966289520264,0.06634409725666046,faction2
2.823031425476074,-4.39740514755249,faction1
2.129877805709839,1.7086217403411865,faction2
0.12137582898139954,-1.8996732234954834,faction1
-1.3216638565063477,0.304523229598999,faction3
2.3580493927001953,-2.2037248611450195,faction1
0.4877450466156006,-2.89622163772583,faction1
-2.588479995727539,2.190561294555664,faction3
1.884505271911621,0.27251628041267395,faction2
-2.0319108963012695,0.3031977415084839,faction3
-0.6055822968482971,2.6778550148010254,faction3
-3.403667449951172,-1.1036865711212158,faction3
3.564840078353882,-0.15968811511993408,faction2
0.22498126327991486,2.089994430541992,faction3
1.0905085802078247,-2.405583620071411,faction1
0.9714972972869873,2.4176225662231445,faction3
-1.8872534036636353,-3.1250200271606445,faction1
3.606593370437622,0.10437063127756119,faction2
0.01837066560983658,-2.4819107055664062,faction1
-0.5638646483421326,0.4190197288990021,faction3
3.470128059387207,0.8091226816177368,faction2
2.0026051998138428,0.8372896909713745,faction2
4.240008354187012,-1.3263740539550781,faction2
-1.1282217502593994,2.1261653900146484,faction3
1.982837438583374,2.3327219486236572,faction3
1.1411161422729492,-4.034330368041992,faction1
0.2577069103717804,1.6853454113006592,faction3
-0.534541130065918,4.274839401245117,faction3
-2.434363842010498,-1.9242277145385742,faction1
-1.6941124200820923,0.4656154215335846,faction3
-0.4657856822013855,-0.29035133123397827,faction3
-1.9606386423110962,-2.980912208557129,faction1
0.4780373275279999,2.468933582305908,faction3
2.28835391998291,1.243154764175415,faction3
1.2125813961029053,2.6527087688446045,faction3
3.187462329864502,0.7984808683395386,faction2
2.715796709060669,-1.3720722198486328,faction1
-2.1926462650299072,1.859696388244629,faction3
-0.6872053146362305,1.877395749092102,faction3
3.582164764404297,1.0553821325302124,faction2
2.1769156455993652,-1.6610958576202393,faction1
-2.3298113346099854,-0.21506628394126892,faction3
2.157865524291992,0.8239750862121582,faction2
2.19179105758667,-0.3374212086200714,faction2
2.387701988220215,2.3520357608795166,faction3
-3.4983816146850586,-0.9028439521789551,faction3
2.906327962875366,-3.9814705848693848,faction1
2.0283024311065674,-0.5461498498916626,faction2
4.589936256408691,-0.6617269515991211,faction2
1.9425814151763916,-1.3449280261993408,faction1
2.2480568885803223,2.5111401081085205,faction3
0.37080544233322144,2.2591607570648193,faction3
2.7499163150787354,-3.3897907733917236,faction1
0.8964347243309021,0.9111661911010742,faction3
1.1073189973831177,3.0590858459472656,faction3
-2.957263231277466,-0.04824478179216385,faction3
-2.9747140407562256,-2.6046838760375977,faction1
2.552069664001465,-1.2455148696899414,faction1
2.009110689163208,1.6659387350082397,faction2
1.9388082027435303,2.2861897945404053,faction3
-2.283376693725586,0.6374492645263672,faction3
-3.759498119354248,-0.06817716360092163,faction3
-3.162771701812744,-0.9043151140213013,faction3
3.805079460144043,-2.9010062217712402,faction1
1.2089347839355469,1.5080530643463135,faction3
1.9804449081420898,2.8915910720825195,faction3
-3.458355665206909,0.22340866923332214,faction3
2.1279752254486084,1.4972543716430664,faction2
-1.9294886589050293,1.649613618850708,faction3
-0.6766018271446228,-2.8225016593933105,faction1
2.768188714981079,-0.19924086332321167,faction2
1.5537008047103882,1.9192441701889038,faction3
0.283040851354599,3.0706491470336914,faction3
-2.5851006507873535,0.264045774936676,faction3
-0.29893162846565247,3.1501715183258057,faction3
-3.706202507019043,0.005972623825073242,faction3
0.6258214712142944,3.3363213539123535,faction3
2.08835768699646,-3.2591769695281982,faction1
-1.9896186590194702,0.6312840580940247,faction3
2.437053918838501,1.692705750465393,faction3
-3.220808982849121,1.7672959566116333,faction3
3.9652552604675293,-0.24633274972438812,faction2
-1.8630790710449219,-2.1494171619415283,faction1
3.9861326217651367,-3.209317207336426,faction1
3.729318141937256,-0.6810815334320068,faction2
1.5664472579956055,1.5392580032348633,faction2
2.8045120239257812,-0.2630964517593384,faction2
-0.4432430863380432,-1.9569350481033325,faction1
3.1295790672302246,-3.3204832077026367,faction1
2.16066837310791,-1.357469916343689,faction2
-0.868614912033081,-3.269524574279785,faction1
-2.491792678833008,3.404539108276367,faction3
0.16068297624588013,1.61027193069458,faction3
3.0759572982788086,-1.4798150062561035,faction2
2.4363715648651123,1.8395684957504272,faction2
1.627373456954956,0.9474303126335144,faction3
3.961897373199463,-0.49611562490463257,faction2
2.0623843669891357,-0.12316793203353882,faction2
-0.4568793773651123,-3.6984641551971436,faction1
2.6797845363616943,-2.957146644592285,faction1
-2.9498534202575684,-1.0661519765853882,faction3
2.8259224891662598,-1.5118352174758911,faction1
-2.5161867141723633,2.5496678352355957,faction3
1.8553438186645508,1.7655773162841797,faction2
-0.8876686096191406,1.2078142166137695,faction3
0.8908934593200684,-2.87123441696167,faction1
1.639002799987793,2.3963217735290527,faction3
-2.9911322593688965,-0.5018605589866638,faction3
2.928936719894409,-1.218505859375,faction2
-0.9234228730201721,1.5013818740844727,faction3
0.6651548147201538,3.2154316902160645,faction3
-3.4175875186920166,0.35194262862205505,faction3
3.4278929233551025,-0.06204024702310562,faction2
-3.268752098083496,2.3872241973876953,faction3
2.933619737625122,-0.16936050355434418,faction2
-0.23939841985702515,1.9856655597686768,faction3
2.934842824935913,1.6682538986206055,faction2
0.30659621953964233,0.3164377808570862,faction3
1.9747774600982666,-0.6114026308059692,faction2
0.6120623350143433,-2.664585590362549,faction1
1.1027674674987793,1.7980290651321411,faction3
-1.367006778717041,-3.13978910446167,faction1
-0.46009063720703125,3.539761543273926,faction3
2.2807207107543945,-3.5005300045013428,faction1
-2.058065414428711,-3.061933755874634,faction1
3.0543339252471924,1.2132450342178345,faction2
2.591761827468872,-1.8653178215026855,faction2
2.6143088340759277,-2.4971208572387695,faction1
3.0472121238708496,0.9135198593139648,faction2
3.1350855827331543,-1.3760645389556885,faction2
-0.34260886907577515,-3.3843469619750977,faction1
1.797820806503296,-0.2354256510734558,faction2
-0.4544569253921509,-3.500260353088379,faction1
4.061655521392822,-0.8374619483947754,faction2
-1.791553258895874,0.528192400932312,faction3
-3.2032651901245117,0.6862537860870361,faction3
1.388214111328125,-4.206622123718262,faction1
1.4222848415374756,1.2129874229431152,faction3
3.4733104705810547,1.1798378229141235,faction2
-0.8355908393859863,2.6759772300720215,faction3
-0.295907199382782,-2.9885315895080566,faction1
-1.3134863376617432,0.6751294732093811,faction3
-1.3896522521972656,1.5463069677352905,faction3
3.643488883972168,-1.5540742874145508,faction2
-1.7404570579528809,0.16915880143642426,faction3
0.07011836022138596,3.27229642868042,faction3
-4.231297492980957,0.8879661560058594,faction3
-0.8370492458343506,0.5504369735717773,faction3
-3.6903328895568848,1.4774067401885986,faction3
-1.606144905090332,3.1252803802490234,faction3
0.1117192804813385,-4.633246421813965,faction1
2.8309366703033447,-3.048823356628418,faction1
2.0079097747802734,0.3710220754146576,faction2
-1.5494937896728516,2.8817343711853027,faction3
0.5395318865776062,-1.8958208560943604,faction1
1.3567752838134766,2.1017141342163086,faction3
-2.098923444747925,-0.4792233109474182,faction3
3.5441060066223145,0.6884620785713196,faction2
4.280635356903076,0.16301167011260986,faction2
-0.2972218692302704,2.6481261253356934,faction3
-3.3146424293518066,1.1570725440979004,faction3
-2.8544836044311523,2.018301010131836,faction3
1.53898286819458,0.45608970522880554,faction2
2.7246274948120117,-3.455894708633423,faction1
2.5462615489959717,1.5516724586486816,faction2
0.906503438949585,2.7838187217712402,faction3
3.5189785957336426,-1.9436073303222656,faction2
-2.3361942768096924,1.3888063430786133,faction3
2.0031051635742188,2.537140369415283,faction3
2.395819664001465,1.3602350950241089,faction3
-3.008469581604004,1.5739765167236328,faction3
2.214611053466797,0.8722270131111145,faction2
2.5384113788604736,1.6749060153961182,faction2
